system,survey_id,survey_name,data-available,survey_type,survey_org,survey_endDate,building_id,building_name,building_address,building_street,building_city,building_state,building_zip,building_country,Sq. Ft. ,school type,locale,Title 1 (Y/N),building_lon,building_lat,building_constructed,building_renovated,building_leed,building_leed-version,median income,bldg-feat-1,bldg-feat-2,bldg-feat-3,bldg-feat-4
CBE,12872,Gensler Chicago - Center on Halsted,,Office,gensler,2007-10-19,6236,center on halsted,"3656 n halsted st, chicago, il 60613, usa",3656 n halsted st,chicago,il,60613,usa,,,,,-87.6499407,41.9488291,2007,,silver,leed nc 2.1,91351,,,,
CBE,12880,Paladino,,Office,pnc bank,2007-10-12,6207,3a hamilton,"155 marketplace blvd, hamilton township, nj 08691, usa",155 marketplace blvd,hamilton township,nj,8691,usa,,,,,-74.6434437,40.1935568,2006,,,4,,,,,
CBE,12882,Paladino,,Office,pnc bank,2007-10-12,6206,3b hillsborough,"403 route 206, hillsborough township, nj 08844, usa",403 route 206,hillsborough township,nj,8844,usa,,,,,-74.6403941,40.5066424,2006,,,1,,,,,
CBE,12885,Paladino,,Office,pnc bank,2007-10-12,6211,2b corapolis,"moon twp, pa 15108, usa",moon twp,,pa,15108,usa,,,,,-80.1986649,40.491695,2003,,,1,94703,,,,
CBE,12886,Paladino,,Office,pnc bank,2007-10-12,6210,2a adams township,"mars, pa 16046, usa",mars,,pa,16046,usa,,,,,-80.0423151,40.6996445,2006,,,4,143987,,,,
CBE,12887,Paladino,,Office,,2007-10-12,6212,4a valley square,,,,,,usa,,,,,,,2006,,,,,,,,
CBE,12888,Paladino,,Office,paladino & co.,2007-10-12,6213,4b bensalem,,,,,,usa,,,,,,,1972,1976,,1,,,,,
CBE,12889,Paladino,,Office,paladino & co.,2007-10-12,6214,5a rockaway town square,,,,,,usa,,,,,,,2006,,,4,,,,,
CBE,12890,Paladino,,Office,paladino & co.,2007-10-12,6215,5b randolph,,,,,,usa,,,,,,,1997,2007,,1,,,,,
CBE,12891,Paladino,,Office,paladino & co.,2007-10-12,6216,6a tyler center,,,,,,usa,,,,,,,2006,,,4,,,,,
CBE,12893,Paladino,,Office,paladino & co.,2007-10-12,6218,7a greengate,,,,,,usa,,,,,,,2006,,,4,,,,,
CBE,12894,Paladino,,Office,paladino & co.,2007-10-12,6219,7b royal oaks,,,,,,usa,,,,,,,1975,1990,,1,,,,,
CBE,12895,Paladino,,Office,,2007-10-12,6220,8a newtown,,,,,,usa,,,,,,,2006,,,,,,,,
CBE,12896,Paladino,,Office,paladino & co.,2007-10-12,6221,8b bristol,,,,,,usa,,,,,,,1989,,,1,,,,,
CBE,12897,Paladino,,Office,paladino & co.,2007-10-12,6222,9a lower macungie,,,,,,usa,,,,,,,2006,,,4,,,,,
CBE,12898,Paladino,,Office,paladino & co.,2007-10-12,6223,9b fullerton,,,,,,usa,,,,,,,,,,1,,,,,
CBE,12899,Paladino,,Office,paladino & co.,2007-10-12,6224,10a ashburn crossroads,,,,,,usa,,,,,,,2006,,,4,,,,,
CBE,12900,Paladino,,Office,paladino & co.,2007-10-12,6225,10b dulles town center,,,,,,usa,,,,,,,2004,,,1,,,,,
CBE,12901,GSA DD- Jacob K Javits FOB,,Office,general services administration,2007-10-19,6226,gsa comp survey- jacob k javits fob,"26 federal plaza, new york, ny 10278, usa",26 federal plaza,new york,ny,10278,usa,,,,,-74.0042514,40.7154869,,,,1,,,,,
CBE,12902,SPOT - Hruska Courthouse,,Office,,2007-10-19,6228,hruska federal courthouse,"111 s 18th plz, omaha, ne 68102, usa",111 s 18th plz,omaha,ne,68102,usa,,,,,-95.9393423,41.259018,2000,,,1,60525,,,,
CBE,12903,SPOT - Fresno with UFAD,,Office,,2007-10-30,6229,fresno spot w ufad,"fresno, ca, usa",fresno,fresno,ca,,usa,,,,,-119.7871247,36.7377981,2005,,,1,,,,,
CBE,12904,PSU Northwest Center,,Office,,2007-10-26,6230,portland state university - northwest center,"engineering building, 1930 sw 4th ave, portland, or 97201, usa","engineering building, 1930 sw 4th ave",portland,or,97201,usa,,,,,-122.6809337,45.5090477,2006,,gold,leed nc 2.0,67074,,,,
CBE,12906,SPOT - Sault Ste. Marie Border Station,,Office,,2007-10-30,6231,spot - sault ste marie border station,"900 international bridge plaza, sault ste. marie, mi 49783, usa",900 international bridge plaza,sault ste. marie,mi,49783,usa,,,,,-84.3680973,46.4948726,,,,1,59847,,,,
CBE,12907,SPOT - Sweetgrass Border Station,,Office,,2007-10-17,6232,spot - sweetgrass border station,"39825 i-15, sweet grass, mt 59484, usa",39825 i-15,sweet grass,mt,59484,usa,,,,,-111.960285,48.9981794,,,,1,80833,,,,
CBE,12910,Providence Newberg O+M,,Healthcare,providence health system,2007-12-21,6233,providence newberg hospital,"1001 providence dr, newberg, or 97132, usa",1001 providence dr,newberg,or,97132,usa,,,,,-122.9359413,45.308108,2006,,,4,95150,,,,
CBE,12914,Morken Center for Learning and Technology - Pacific Lutheran University,,Office,,2007-12-14,6235,morken center for learning and technology - pacific lutheran university,"morken center for learning and technology, 12180 park ave s, tacoma, wa 98447, usa","morken center for learning and technology, 12180 park ave s",tacoma,wa,98447,usa,,,,,-122.4466347,47.1455849,,,,1,,,,,
CBE,12915,Energy Opportunities - W.S. Cumby Office Complex,,Office,w.s. cumby & son,2007-12-17,6237,w.s. cumby office complex,"938 lincoln ave, springfield, pa 19064, usa",938 lincoln ave,springfield,pa,19064,usa,,,,,-75.340398,39.9118364,2003,2003,certified,leed nc 2.0,132230,,,,
CBE,12917,GSA FT Worth Post-Project,,Office,,2008-01-25,6238,forth worth deep dive,"fort worth, tx, usa",fort worth,fort worth,tx,,usa,,,,,-97.3307658,32.7554883,,,,1,,,,,
CBE,12918,GSA Reno Post-Project Survey,,Office,,2008-01-23,6239,reno deep dive,"104 e grove st, reno, nv 89502, usa",104 e grove st,reno,nv,89502,usa,,,,,-119.7988935,39.5006788,,,,1,62719,,,,
CBE,12920,GSA Albuquerque Post-Project Survey,,Office,,2008-03-06,6240,albuquerque deep dive,"20 1st plaza center nw, #200, albuquerque, nm 87102, usa","#200, 20 1st plaza center nw",albuquerque,nm,87102,usa,,,,,-106.6498544,35.0858831,,,,1,37276,,,,
CBE,12921,GSA San Antonio Post-Project Survey,,Office,,2008-03-10,6241,san antonio deep dive,"san antonio, tx, usa",san antonio,san antonio,tx,,usa,,,,,-98.4936282,29.4241219,,,,1,,,,,
CBE,12922,GSA DISA-CS Denver,,Office,,2008-02-06,6242,gsa deep dive disa denver,"denver, co, usa",denver,denver,co,,usa,,,,,-104.990251,39.7392358,,,,1,,,,,
CBE,12923,Chartwell School - EHDD Architects,,K-12,chartwell school,2008-03-10,6243,chartwell school - ehdd,"2511 numa watson rd, seaside, ca 93955, usa",2511 numa watson rd,seaside,ca,93955,usa,,,,,-121.8009366,36.6345161,2006,,,4,82331,,,,
CBE,12924,Mills College Natural Sciences Building - EHDD,,HigherEd,,2008-03-17,6244,mills college natural science building - ehdd,"5000 macarthur blvd, oakland, ca 94613, usa",5000 macarthur blvd,oakland,ca,94613,usa,,,,,-122.1842278,37.7773714,2007,,,,,,,,
CBE,12925,San Mateo Public Library - EHDD,,Office,san mateo public library,2008-04-16,6245,san mateo public library - ehdd,"55 w 3rd ave, san mateo, ca 94402, usa",55 w 3rd ave,san mateo,ca,94402,usa,,,,,-122.3267392,37.5619664,2006,,,1,179683,,,,
CBE,12926,Moseley - University of Mary Washington,,Office,university of mary washington,2008-02-20,6246,university of mary washington,"121 university blvd, fredericksburg, va 22406, usa",121 university blvd,fredericksburg,va,22406,usa,,,,,-77.5316395,38.3705197,2007,,certified,leed nc 2.1,124357,,,,
CBE,12927,EO - Wallace Robert & Todd Philadelphia Office,,Office,wallace robert & todd,2008-02-14,6247,wallace robert & todd philadelphia office,"1700 market st, philadelphia, pa 19103, usa",1700 market st,philadelphia,pa,19103,usa,,,,,-75.1686716,39.9535123,,2004,gold,leed ci 1.0 pilots only,97940,,,,
CBE,12929,Moseley - Norfolk State University,,Office,norfolk state university,2008-04-04,6248,norfolk state university,"700 park ave, norfolk, va 23504, usa",700 park ave,norfolk,va,23504,usa,,,,,-76.262085,36.8480161,2007,,certified,leed nc 2.1,43156,,,,
CBE,12932,Cohos Evamy - Calgary Studio,,Office,balboa,2008-09-25,6249,cohos evamy - calgary studio,,,,,,canada,,,,,,,2006,2006,silver,leed ci 2.0,,,,,
CBE,12933,Cohos Evamy - Toronto Studio,,Office,,2008-09-25,6250,cohos evamy - toronto studio,,,,,,canada,,,,,,,2003,,,,,,,,
CBE,12934,Cohos Evamy - Edmonton Studio,,Office,lilac group ltd.,2008-09-25,6251,cohos evamy - edmonton studio,,,,,,canada,,,,,,,1971,2001,,1,,,,,
CBE,12935,GSA DD - MIED,,Office,,2008-02-23,6252,u.s. courthouse - michigan,"federal courthouse bldg, muskogee, ok 74401, usa",federal courthouse bldg,muskogee,ok,74401,usa,,,,,-95.3696909,35.7478769,,,,1,39767,,,,
CBE,12936,UCSF - M7403 ChildCare Siting Studies Pre-O Survey,,Office,,2008-03-26,6253,ucsf - m7403 childcare siting studies pre-o survey,"1701 divisadero st, san francisco, ca 94115, usa",1701 divisadero st,san francisco,ca,94115,usa,,,,,-122.4401581,37.7854795,,,,1,154264,,,,
CBE,12938,NABERS Building 1,,Office,,2008-04-26,6254,nabers - building 1,,,,,,australia,,,,,,,,,,1,,,,,
CBE,12939,NABERS Building 2,,Office,stockland,2008-04-26,6255,nabers - building 2,,,,,,australia,,,,,,,,,,1,,,,,
CBE,12941,UCSF - M6415 654 Minnesota CPFM TI Pre-Occ Survey,,Office,university of california,2008-04-15,6403,ucsf 654 minnesota,"654 minnesota st, san francisco, ca 94107, usa",654 minnesota st,san francisco,ca,94107,usa,,,,,-122.3910637,37.7619754,2008,,certified,leed ci 2.0,186123,,,,
CBE,12942,StopWaste 1537 Webster St Post-Occupancy,,Office,alameda county waste mgt authority and recycling board,2008-04-16,6258,stopwaste 1537 webster st.,"1537 webster st, oakland, ca 94612, usa",1537 webster st,oakland,ca,94612,usa,,,,,-122.2679129,37.8050706,1926,2007,platinum,leed nc 2.2,77069,,,,
CBE,12943,AIA- Heifer International Headquarters,,Office,heifer international,2008-07-11,6259,heifer international headquarters,"1 world ave, little rock, ar 72202, usa",1 world ave,little rock,ar,72202,usa,,,,,-92.2561293,34.7447963,2006,,platinum,leed nc 2.1,54167,,,,
CBE,12944,Moseley - Longwood University,,Office,longwood university,2008-03-24,6260,longwood university,"201 high st, farmville, va 23901, usa",201 high st,farmville,va,23901,usa,,,,,-78.3968459,37.2973091,2007,,gold,leed nc 2.1,51992,,,,
CBE,12945,"Taco, Inc.",,Office,,2008-05-23,6261,"taco, inc.","1160 cranston st, cranston, ri 02920, usa",1160 cranston st,cranston,ri,2920,usa,,,,,-71.449293,41.7944109,,,,,,,,,
CBE,12946,Gensler - Project G,,Office,,2008-05-08,6262,project g,,,,,,,,,,,,,,,,1,,,,,
CBE,12948,University of Idaho Morrill Hall,,Office,university of idaho,2008-04-19,6263,morrill hall- university of idaho,"idaho ave, moscow, id, usa",idaho ave,moscow,id,,usa,,,,,-117.0126577,46.7278375,1907,1930,,1,,,,,
CBE,12949,ZGF EPA Denver Building -UFAD,,Office,,2008-05-05,6264,epa region 8 headquarters,"1595 wynkoop st, denver, co 80202, usa",1595 wynkoop st,denver,co,80202,usa,,,,,-105.0014292,39.7516521,2007,,gold,leed nc 2.1,110372,,,,
CBE,12952,Anderson Engineering - Hurricane Creek Elementary School,,K-12,,2008-05-17,6265,hurricane creek elementary school,"6091 alcoa rd, benton, ar 72015, usa",6091 alcoa rd,benton,ar,72015,usa,,,,,-92.5328698,34.5897203,2007,,,,64550,,,,
CBE,12955,GSA DD- TSA SF,,Office,,2008-07-14,6267,san francisco international airport,"san francisco international airport (sfo), san francisco, ca 94128, usa",san francisco international airport (sfo),san francisco,ca,94128,usa,,,,,-122.3789554,37.6213129,,,,1,,,,,
CBE,12956,Moseley - Carrboro High School,,K-12,chapel hill-carrboro city schools,2008-06-11,6268,carrboro high school,"201 rock haven rd, carrboro, nc 27510, usa",201 rock haven rd,carrboro,nc,27510,usa,,,,,-79.085512,35.8917753,2007,,,4,62737,,,,
CBE,12957,Moseley - T. C. Williams High School,,K-12,alexandria city public schools,2008-06-30,6269,t.c. williams high school,"3330 king st, alexandria, va 22302, usa",3330 king st,alexandria,va,22302,usa,,,,,-77.085223,38.8236503,2007,,,4,127037,,,,
CBE,12959,AIA- Sidwell Friends School,,K-12,,2008-06-18,6270,sidwell friends middle school,"3825 wisconsin ave, washington, dc 20016, usa",3825 wisconsin ave,washington,dc,20016,usa,,,,,-77.0736307,38.9397017,1950,2006,,,179107,,,,
CBE,12968,CETEC- Grenfell,,Office,australis,2008-08-01,6273,sa water house,,,,,,australia,,,,,,,1991,,,1,,,,,
CBE,12969,CETEC- AWQC,,Office,south australian state government,2008-08-15,6274,awqc,,,,,,australia,,,,,,,1965,1985,,1,,,,,
CBE,12970,CETEC- Thebarton,,Office,south australian state government,2008-08-15,6275,cetec thebarton,,,,,,australia,,,,,,,1975,1995,,1,,,,,
CBE,12975,Moseley- Virginia State University Engineering & Technology Building,,Office,virginia state university,2008-09-24,6277,vsu engineering & technology building,"1 hayden dr, petersburg, va 23806, usa",1 hayden dr,petersburg,va,23806,usa,,,,,-77.4198758,37.2364644,2007,,certified,leed nc 2.1,,,,,
CBE,12976,Arup 901 Market Street Offices,,Office,,2008-10-17,6278,901 market street suite 260 (arup offices),"901 market st #260, san francisco, ca 94103, usa",901 market st #260,san francisco,ca,94103,usa,,,,,-122.4080126,37.7833876,1912,1986,,1,122339,,,,
CBE,12977,GSA SPOT Office of Applied Science,,Office,u.s. general services admin,2008-09-04,6279,gsa spot clark st. office,"536 s clark st, chicago, il 60605, usa",536 s clark st,chicago,il,60605,usa,,,,,-87.6309343,41.8751183,1923,2006,certified,leed ci 2.0,118403,,,,
CBE,12978,NABERS - Bligh House,,Office,,2008-10-31,6280,bligh house,,,,,,australia,,,,,,,1975,,,1,,,,,
CBE,12983,LBNL B90 HVAC Evaluation,,Office,,2008-09-29,6282,lbnl bldg 90,"building 90, chamberlain rd, berkeley, ca 94720, usa","building 90, chamberlain rd",berkeley,ca,94720,usa,,,,,-122.2537095,37.8794067,1960,,,1,,,,,
CBE,12985,CDC POE Roybal Campus Building 21,,Office,"u.s. department of health and human services, centers for disease control and prevention (cdc)",2008-10-22,6283,cdc bldg 21 - arlen specter headquarters and emergency operations center,"1600 clifton rd, atlanta, ga 30329, usa",1600 clifton rd,atlanta,ga,30329,usa,,,,,-84.3270622,33.7982594,2005,,silver,leed nc 2.0,70968,,,,
CBE,12986,Rosa Parks Elementary - Schools Study,,K-12,portland public schools,2008-12-08,6284,rosa parks school,"8960 n woolsey ave, portland, or 97203, usa",8960 n woolsey ave,portland,or,97203,usa,,,,,-122.7128588,45.5878143,2006,,,4,77619,,,,
CBE,12990,Sempra Energy Downey Base,,Office,,2009-02-16,6285,san diego gas & electric downey base,"8326 century park ct, san diego, ca 92123, usa",8326 century park ct,san diego,ca,92123,usa,,,,,-117.1429402,32.8242796,,,,1,121856,,,,
CBE,12991,ZGF LA Office,,Office,,2008-10-14,6286,zgf la office,"515 flower st #3700, los angeles, ca 90071, usa",515 flower st #3700,los angeles,ca,90071,usa,,,,,-118.2569367,34.0515427,1972,,,1,,,,,
CBE,12995,Anderson Elementary School - NC - Schools Study,,K-12,,2008-12-15,6434,anderson elementary school,"455 halyburton memorial pkwy, wilmington, nc 28412, usa",455 halyburton memorial pkwy,wilmington,nc,28412,usa,,,,,-77.9143353,34.0981813,,,,1,67396,,,,
CBE,12996,Ogden Elementary School - NC - Schools Study,,K-12,,2008-12-15,6433,ogden elementary school,,,,nc,,usa,,,,,,,2007,,,,,,,,
CBE,13002,Charles M Salter Associates Pre-Renovation,,Office,,2008-12-01,6117,hallidie building - cmsalter,"130 sutter st, san francisco, ca 94104, usa",130 sutter st,san francisco,ca,94104,usa,,,,,-122.4028667,37.7900793,1918,,,1,49896,,,,
CBE,13004,ZGF DC Office,,Office,,2008-11-21,6291,zgf dc office,"600 14th st nw #800, washington, dc 20005, usa",600 14th st nw #800,washington,dc,20005,usa,,,,,-77.0322736,38.8976548,1970,2006,,1,111960,,,,
CBE,13005,ZGF NY Office,,Office,,2008-11-21,6292,zgf ny office,"39 w 19th st 12th floor, new york, ny 10011, usa",39 w 19th st 12th floor,new york,ny,10011,usa,,,,,-73.9933563,40.7400574,1927,,,1,146571,,,,
CBE,13006,ZGF Seattle Office,,Office,,2008-11-21,6293,zgf seattle office,"925 4th ave #2400, seattle, wa 98104, usa",925 4th ave #2400,seattle,wa,98104,usa,,,,,-122.3331347,47.6057233,2002,,certified,leed ci 1.0 pilots only,61866,,,,
CBE,13007,ZGF Portland Office,,Office,,2009-04-15,6294,zgf portland office - after,"1223 sw washington st #200, portland, or 97205, usa",1223 sw washington st #200,portland,or,97205,usa,,,,,-122.684037,45.522142,2009,,platinum,leed ci 2.0,58943,,,,
CBE,13008,Haverford School - PA - Schools Study,,K-12,the haverford school,2008-12-15,6295,the haverford school,"450 lancaster ave, haverford, pa 19041, usa",450 lancaster ave,haverford,pa,19041,usa,,,,,-75.305381,40.013803,1902,2008,,1,147531,,,,
CBE,13013,Pearl Hall Elementary,,K-12,pasadena independent school district,2009-01-16,6300,pearl hall elementary,"1504 9th st, south houston, tx 77587, usa",1504 9th st,south houston,tx,77587,usa,,,,,-95.2205505,29.6521307,,,,1,52407,,,,
CBE,13014,Shaw Middle School,,K-12,pasadena independent school district,2009-01-16,6301,shaw middle school,"1201 houston ave, pasadena, tx 77502, usa",1201 houston ave,pasadena,tx,77502,usa,,,,,-95.196959,29.6888022,,,,1,59337,,,,
CBE,13018,AIA - Ben Franklin Elementary,,K-12,lake washington school district,2008-12-14,6305,ben franklin elementary,"12434 ne 60th st, kirkland, wa 98033, usa",12434 ne 60th st,kirkland,wa,98033,usa,,,,,-122.173248,47.6622397,2005,,,1,174005,,,,
CBE,13019,Energy Opportunities - York County Community Foundation,,Office,york county community foundation,2008-12-19,6306,wolf center for philanthropy,"20 w market st, york, pa 17401, usa",20 w market st,york,pa,17401,usa,,,,,-76.7284703,39.9620853,2007,,silver,leed ci 2.0,41569,,,,
CBE,13022,Arrowhead Elementary,,K-12,,2009-01-16,6308,arrowhead elementary,"2510 38th st w, billings, mt 59102, usa",2510 38th st w,billings,mt,59102,usa,,,,,-108.6128605,45.7954152,1978,2007,,1,75140,,,,
CBE,13023,Miles Avenue Elementary,,K-12,billings school district,2009-01-16,6310,miles avenue elementary,"1601 miles ave, billings, mt 59102, usa",1601 miles ave,billings,mt,59102,usa,,,,,-108.5571728,45.7745405,1955,1995,,1,75140,,,,
CBE,13024,Alkali Creek Elementary,,K-12,billings school district,2009-01-16,6311,alkali creek elementary,"681 alkali creek rd, billings, mt 59105, usa",681 alkali creek rd,billings,mt,59105,usa,,,,,-108.5057848,45.8111578,1979,2003,,1,74572,,,,
CBE,13025,Rosa Parks Elementary- WA,,K-12,lake washington school district,2008-12-18,6325,rosa parks elementary - wa,"22845 ne cedar park cres, redmond, wa 98053, usa",22845 ne cedar park cres,redmond,wa,98053,usa,,,,,-122.0348568,47.6847431,2006,,,4,179912,,,,
CBE,13026,Beartooth Elementary - MT - Schools Study,,K-12,billings school district,2009-01-16,6312,beartooth elementary,"1345 elaine st, billings, mt 59105, usa",1345 elaine st,billings,mt,59105,usa,,,,,-108.4518951,45.8319349,1974,2007,,1,74572,,,,
CBE,13027,Bench Elementary - MT - Schools Study,,K-12,billings school district,2009-01-16,6313,bench elementary,"605 milton rd, billings, mt 59105, usa",605 milton rd,billings,mt,59105,usa,,,,,-108.4709783,45.8149998,1955,2007,,1,74572,,,,
CBE,13028,,,K-12,billings school district,2009-01-16,6314,big sky elementary,"3231 granger ave e, billings, mt 59102, usa",3231 granger ave e,billings,mt,59102,usa,,,,,-108.5989296,45.7592613,1986,2002,,1,75140,,,,
CBE,13029,,,K-12,billings school district,2009-01-16,6315,bitterroot elementary,"1801 bench blvd, billings, mt 59105, usa",1801 bench blvd,billings,mt,59105,usa,,,,,-108.4654829,45.8314316,1964,2007,,1,74572,,,,
CBE,13030,,,K-12,billings school district,2009-01-16,6316,boulder elementary,"2202 32nd st w, billings, mt 59102, usa",2202 32nd st w,billings,mt,59102,usa,,,,,-108.597002,45.791894,1962,2006,,1,75140,,,,
CBE,13031,,,K-12,billings school district,2009-01-16,6317,broadwater elementary,"415 broadwater ave, billings, mt 59101, usa",415 broadwater ave,billings,mt,59101,usa,,,,,-108.5266731,45.7774789,1910,2005,,1,58165,,,,
CBE,13032,,,K-12,billings school district,2009-01-16,6318,burlington elementary,"2135 lewis ave, billings, mt 59102, usa",2135 lewis ave,billings,mt,59102,usa,,,,,-108.5713457,45.7812105,1956,2005,,1,75140,,,,
